user_id,item_list
7906,4657 10466 4702 5297 6798 2301 737 9461 8982 6228
7909,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
7911,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
7917,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
7942,3922 4361 8982 17955 10466 187 5562 197 4657 3806
7951,6404 3806 15119 7583 5897 6289 4657 6793 10466 10153
7966,7581 6404 10227 12469 8666 4280 5113 4634 8638 5645
7976,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
7983,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
8002,8481 2301 5700 4634 4657 17955 12194 8186 5113 1212
8005,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
8012,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
8025,7581 6404 10227 12469 8666 4280 5113 4634 8638 5645
8036,8638 6289 5113 7581 17955 4657 3922 8982 2301 3572
8047,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
8050,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
8055,9461 7496 5113 5297 5645 12469 197 14847 7581 4657
8058,8638 3572 187 10067 8982 17955 3922 5645 5113 8414
8080,10227 7581 4279 11733 5562 4844 12469 4280 197 10466
8085,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
8093,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
8097,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
8120,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
8124,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
8128,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
8131,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
8135,4657 17955 8445 8982 8638 14847 5562 4976 5951 5560
8143,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
8146,3922 4361 8982 17955 10466 187 5562 197 4657 3806
8162,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
8169,6289 3572 3922 189 4361 8186 187 197 3565 5562
8177,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
8195,6289 8481 12469 189 197 4634 8414 5297 10227 192
8206,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
8213,3922 4361 8982 17955 10466 187 5562 197 4657 3806
8216,5113 10466 4220 5610 11733 9303 8638 10067 4844 3572
8224,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
8226,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
8228,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
8231,194 1212 8481 5700 2301 4657 8186 4634 17955 12469
8234,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
8244,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
8249,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
8256,6289 8481 12469 189 197 4634 8414 5297 10227 192
8266,4657 8638 8982 5113 17955 5297 3572 10227 3565 10466
8271,6404 10227 5560 5113 4844 5562 8666 4410 8668 10466
8289,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
8292,6289 3572 3922 189 4361 8186 187 197 3565 5562
8314,4361 3922 10466 10227 3806 5113 5294 12469 4657 10067
8319,7581 6404 10227 12469 8666 4280 5113 4634 8638 5645
8350,194 1212 8481 5700 2301 4657 8186 4634 17955 12469
8358,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
8378,3922 4361 8982 17955 10466 187 5562 197 4657 3806
8397,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
8425,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
8428,6404 10227 5560 5113 4844 5562 8666 4410 8668 10466
8433,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
8442,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
8444,8481 5562 8638 6292 7581 6289 194 187 189 8982
8459,8668 6798 5113 8638 3922 10055 3806 8666 4410 10227
8476,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
8478,10227 7581 4279 11733 5562 4844 12469 4280 197 10466
8484,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
8500,3922 4361 197 4657 187 3806 10466 5296 8982 5700
8504,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
8511,4361 3922 3806 4657 5296 187 12469 197 8186 5113
8528,6289 3572 3922 189 4361 8186 187 197 3565 5562
8535,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
8552,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
8566,10067 8666 8414 6289 2301 4657 194 8481 189 12469
8577,8638 5113 6289 4280 7581 17955 10067 9302 4627 8627
8610,8638 3572 187 10067 8982 17955 3922 5645 5113 8414
8622,9461 14847 5645 7581 3922 10466 3806 5113 4361 4657
8625,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
8629,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
8642,3922 4361 8982 17955 10466 187 5562 197 4657 3806
8660,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
8664,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
8699,3922 4361 8982 17955 10466 187 5562 197 4657 3806
8714,3922 187 8481 17955 5297 197 8186 6526 10466 189
8720,3922 4361 8982 17955 10466 187 5562 197 4657 3806
8723,3922 4361 8481 6292 5113 189 4034 10466 10227 8638
8770,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
8793,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
8797,7581 6404 10227 12469 8666 4280 5113 4634 8638 5645
8827,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
8832,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
8844,8481 5562 8638 6292 7581 6289 194 187 189 8982
8848,10227 3806 3922 8666 11218 3565 8668 15908 6806 9461
8850,6289 7581 8638 4410 5113 6404 14847 3509 3806 8635
8884,8638 3572 187 10067 8982 17955 3922 5645 5113 8414
8895,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
8898,8638 5113 6289 4280 7581 17955 10067 9302 4627 8627
8911,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
8936,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
8942,8638 5113 6289 4280 7581 17955 10067 9302 4627 8627
8949,14847 5113 9461 7496 5645 7581 3922 5297 5044 4279
8952,8638 5113 6289 4280 7581 17955 10067 9302 4627 8627
8971,6289 8414 10067 2301 8666 189 4657 12469 8481 10068
8980,3922 4361 187 3806 10466 4657 197 10067 8982 17955
8982,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
8985,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
9000,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
9010,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
9018,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
9022,3806 8483 7583 8666 8638 4844 8414 5113 4634 6793
9027,3922 4361 8982 17955 10466 187 5562 197 4657 3806
9039,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
9044,3922 187 8481 17955 5297 197 8186 6526 10466 189
9061,10227 7581 4279 11733 5562 4844 12469 4280 197 10466
9078,6289 7581 8638 4410 5113 6404 14847 3509 3806 8635
9091,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
9095,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
9103,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
9117,4657 8638 8982 5113 17955 5297 3572 10227 3565 10466
9126,6289 8481 12469 189 197 4634 8414 5297 10227 192
9136,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
9150,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
9165,3922 4361 8982 17955 10466 187 5562 197 4657 3806
9173,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
9211,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
9218,3922 4361 8982 17955 10466 187 5562 197 4657 3806
9221,5113 10227 4844 5143 17955 8638 5645 6404 10466 6798
9231,10227 8638 4634 6404 5455 4658 4844 10153 10466 17951
9234,6289 8481 12469 189 197 4634 8414 5297 10227 192
9239,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
9256,9461 14847 5645 7581 3922 10466 3806 5113 4361 4657
9290,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
9294,14847 5113 9461 7496 5645 7581 3922 5297 5044 4279
9297,6289 8481 12469 189 197 4634 8414 5297 10227 192
9303,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
9307,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
9320,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
9322,14847 5113 9461 7496 5645 7581 3922 5297 5044 4279
9331,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
9339,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
9342,5113 10227 4844 5143 17955 8638 5645 6404 10466 6798
9349,3922 4361 8982 17955 10466 187 5562 197 4657 3806
9353,6289 8481 12469 189 197 4634 8414 5297 10227 192
9362,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
9395,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
9406,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
9411,3922 4361 197 4657 187 3806 10466 5296 8982 5700
9415,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
9430,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
9433,9461 14847 5645 7581 3922 10466 3806 5113 4361 4657
9442,3922 4361 197 4657 187 3806 10466 5296 8982 5700
9448,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
9455,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
9458,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
9471,3922 4361 8982 17955 10466 187 5562 197 4657 3806
9485,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
9501,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
9505,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
9512,3572 187 5610 1212 9461 12469 8414 8982 6289 197
9517,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
9528,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
9535,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
9556,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
9572,3922 4361 8982 17955 10466 187 5562 197 4657 3806
9588,6289 7581 8638 4410 5113 6404 14847 3509 3806 8635
9596,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
9611,10227 8638 4634 6404 5455 4658 4844 10153 10466 17951
9620,6289 10068 8414 189 8481 4657 2301 10067 7354 197
9632,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
9647,3922 4361 8982 17955 10466 187 5562 197 4657 3806
9651,4657 8638 8982 5113 17955 5297 3572 10227 3565 10466
9667,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
9676,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
9686,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
9720,3922 4361 8982 17955 10466 187 5562 197 4657 3806
9732,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
9735,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
9738,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
9745,10227 7581 4279 11733 5562 4844 12469 4280 197 10466
9749,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
9763,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
9767,6289 8414 10067 2301 8666 189 4657 12469 8481 10068
9790,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
9796,6289 7581 8638 4410 5113 6404 14847 3509 3806 8635
9802,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
9808,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
9811,8668 6798 5113 10055 15891 15892 4410 4361 8667 6785
9813,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
9830,6289 8414 10067 2301 8666 189 4657 12469 8481 10068
9832,6289 7581 8638 4410 5113 6404 14847 3509 3806 8635
9844,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
9848,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
9878,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
9880,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
9883,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
9887,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
9895,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
9907,8638 6289 5113 7581 17955 4657 3922 8982 2301 3572
9916,6798 8668 7699 7651 17363 4418 6280 5113 4361 4728
9929,6404 10227 5560 5113 4844 5562 8666 4410 8668 10466
9933,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
9942,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
9949,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
9962,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
9969,3806 6404 4844 8638 8667 10227 15119 7583 4634 8666
9985,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
9994,10227 3806 3922 8666 11218 3565 8668 15908 6806 9461
10003,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
10006,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
10008,7581 6404 10227 12469 8666 4280 5113 4634 8638 5645
10010,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
10022,4657 17955 8445 8982 8638 14847 5562 4976 5951 5560
10026,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
10030,6404 3806 15119 7583 5897 6289 4657 6793 10466 10153
10035,9461 14847 5645 7581 3922 10466 3806 5113 4361 4657
10039,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10050,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10052,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
10054,10067 197 10068 8414 2301 4657 6289 12469 18185 7354
10068,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
10070,10227 7581 4279 11733 5562 4844 12469 4280 197 10466
10075,10067 8666 8414 6289 2301 4657 194 8481 189 12469
10082,4657 10466 4702 5297 6798 2301 737 9461 8982 6228
10086,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10091,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10106,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
10124,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
10134,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10158,4361 3922 10466 10227 3806 5113 5294 12469 4657 10067
10171,6289 8481 12469 189 197 4634 8414 5297 10227 192
10177,8638 3572 187 10067 8982 17955 3922 5645 5113 8414
10212,4657 10466 4702 5297 6798 2301 737 9461 8982 6228
10221,3806 6404 4844 8638 8667 10227 15119 7583 4634 8666
10223,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10247,3922 4361 8982 17955 10466 187 5562 197 4657 3806
10249,3922 4361 8481 6292 5113 189 4034 10466 10227 8638
10252,8667 4844 12194 8638 8473 4634 9014 16224 5560 7583
10254,10067 8666 8414 6289 2301 4657 194 8481 189 12469
10260,8638 5113 6289 4280 7581 17955 10067 9302 4627 8627
10270,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10276,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10280,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10295,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
10303,5645 10067 17955 5143 8445 5297 9461 10068 4280 10105
10310,8638 3572 187 10067 8982 17955 3922 5645 5113 8414
10315,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10348,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
10351,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
10356,3922 4361 187 3806 10466 4657 197 10067 8982 17955
10359,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
10368,10067 197 10068 8414 2301 4657 6289 12469 18185 7354
10375,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10384,8481 5562 8638 6292 7581 6289 194 187 189 8982
10395,3922 187 17955 8186 126 189 5297 197 8982 10067
10397,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
10403,3922 4361 187 3806 10466 4657 197 10067 8982 17955
10409,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10412,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
10416,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10420,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
10422,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
10428,8481 2301 5700 4634 4657 17955 12194 8186 5113 1212
10435,8638 6289 5113 7581 17955 4657 3922 8982 2301 3572
10447,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
10454,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10460,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
10463,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
10468,10227 7581 4279 11733 5562 4844 12469 4280 197 10466
10491,3922 187 8481 17955 5297 197 8186 6526 10466 189
10493,8481 187 3922 5297 3806 197 12194 4657 10227 10466
10501,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
10513,3922 4361 187 3806 10466 4657 197 10067 8982 17955
10515,5113 3922 5645 10067 4657 4361 8481 2301 194 197
10527,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
10547,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
10551,10227 3806 3922 8666 11218 3565 8668 15908 6806 9461
10565,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
10576,194 1212 8481 5700 2301 4657 8186 4634 17955 12469
10620,6289 8414 10067 2301 8666 189 4657 12469 8481 10068
10624,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
10627,9461 14847 5645 7581 3922 10466 3806 5113 4361 4657
10639,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
10642,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
10649,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10666,3922 4361 8982 17955 10466 187 5562 197 4657 3806
10670,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
10690,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10696,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
10713,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
10720,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10722,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
10740,3922 187 17955 8186 126 189 5297 197 8982 10067
10742,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
10746,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
10750,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
10752,17955 4657 8481 3922 189 8982 5645 14847 5113 8445
10759,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
10761,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
10769,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10777,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
10788,17955 4657 8481 3922 189 8982 5645 14847 5113 8445
10809,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
10819,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
10831,6289 3572 3922 189 4361 8186 187 197 3565 5562
10833,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
10846,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
10852,4361 3922 10466 10227 3806 5113 5294 12469 4657 10067
10859,8638 3572 187 10067 8982 17955 3922 5645 5113 8414
10867,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
10876,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
10897,4657 10466 4702 5297 6798 2301 737 9461 8982 6228
10905,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10910,8638 6289 5113 7581 17955 4657 3922 8982 2301 3572
10931,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
10945,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
10948,8481 5562 8638 6292 7581 6289 194 187 189 8982
10960,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
10967,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
10970,3806 6404 4844 8638 8667 10227 15119 7583 4634 8666
10974,4657 194 8638 6289 9014 5113 5297 4976 4127 15892
10994,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
10998,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
11005,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11033,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
11048,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
11067,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
11083,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11090,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
11095,8668 4487 6798 9014 6280 10055 6555 4037 13842 12469
11098,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
11106,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
11127,9461 14847 5645 7581 3922 10466 3806 5113 4361 4657
11130,4361 3922 3806 4657 5296 187 12469 197 8186 5113
11144,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
11152,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
11157,6289 8481 12469 189 197 4634 8414 5297 10227 192
11183,8481 2301 5700 4634 4657 17955 12194 8186 5113 1212
11187,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
11191,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
11200,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
11202,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11204,4657 5113 15892 8564 4634 9302 8982 6404 10067 197
11206,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
11213,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
11218,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
11220,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
11239,10067 8666 8414 6289 2301 4657 194 8481 189 12469
11247,9461 14847 5645 7581 3922 10466 3806 5113 4361 4657
11250,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
11258,3922 4361 8481 6292 5113 189 4034 10466 10227 8638
11272,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
11274,9461 7496 5113 5297 5645 12469 197 14847 7581 4657
11280,3922 4361 8982 17955 10466 187 5562 197 4657 3806
11287,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
11299,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
11308,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
11315,6289 3572 3922 189 4361 8186 187 197 3565 5562
11319,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
11329,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11335,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11343,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
11355,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
11370,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
11376,4361 3922 3806 4657 5296 187 12469 197 8186 5113
11380,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
11388,7581 6404 10227 12469 8666 4280 5113 4634 8638 5645
11415,3922 4361 8982 17955 10466 187 5562 197 4657 3806
11417,194 1212 8481 5700 2301 4657 8186 4634 17955 12469
11421,3922 4361 8481 6292 5113 189 4034 10466 10227 8638
11432,6798 8668 7699 7651 17363 4418 6280 5113 4361 4728
11440,3922 4361 8982 17955 10466 187 5562 197 4657 3806
11444,6289 8414 10067 2301 8666 189 4657 12469 8481 10068
11453,6404 10227 5560 5113 4844 5562 8666 4410 8668 10466
11456,4657 17955 8445 8982 8638 14847 5562 4976 5951 5560
11461,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
11465,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
11471,3922 4361 197 4657 187 3806 10466 5296 8982 5700
11478,194 1212 8481 5700 2301 4657 8186 4634 17955 12469
11488,12194 8481 5700 8483 1212 2301 10227 194 4634 17955
11499,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
11516,3806 6404 4844 8638 8667 10227 15119 7583 4634 8666
11530,7581 6404 10227 12469 8666 4280 5113 4634 8638 5645
11556,8481 2301 5645 5700 4657 1212 12469 194 17955 10227
11559,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
11563,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
11577,3922 4361 8982 17955 10466 187 5562 197 4657 3806
11602,6289 8414 10067 2301 8666 189 4657 12469 8481 10068
11605,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
11618,3922 4361 8982 17955 10466 187 5562 197 4657 3806
11625,3922 4361 187 3806 10466 4657 197 10067 8982 17955
11629,4657 10466 4702 5297 6798 2301 737 9461 8982 6228
11662,4361 3922 10466 10227 3806 5113 5294 12469 4657 10067
11672,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
11675,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
11700,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
11706,3922 4361 187 3806 10466 4657 197 10067 8982 17955
11719,6289 10068 8414 189 8481 4657 2301 10067 7354 197
11731,3922 4361 197 4657 187 3806 10466 5296 8982 5700
11734,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
11753,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11785,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
11801,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
11804,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
11816,5113 10227 4844 5143 17955 8638 5645 6404 10466 6798
11818,8982 10227 8638 4844 8666 7581 4657 3565 5143 6404
11838,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
11848,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
11866,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
11872,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
11876,3922 4361 187 3806 10466 4657 197 10067 8982 17955
11892,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
11895,8668 6798 5113 8638 3922 10055 3806 8666 4410 10227
11904,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11906,3922 4361 197 4657 187 3806 10466 5296 8982 5700
11930,10227 14847 5113 7310 4279 4219 8638 3572 6289 4657
11932,4361 3922 17955 15892 197 4034 6526 5112 5113 3572
11956,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
11958,14847 5113 12194 3806 17955 5645 1212 3922 5700 8481
11961,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11964,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11967,8481 5562 8638 6292 7581 6289 194 187 189 8982
11969,10067 8666 8414 6289 2301 4657 194 8481 189 12469
11980,10227 7581 4279 11733 5562 4844 12469 4280 197 10466
11982,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
11984,8638 5113 9461 4657 17955 197 5297 3922 8982 2301
11986,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
11990,5645 187 5297 11733 9461 10067 14727 10068 4844 6289
12016,4361 3922 10466 10227 3806 5113 5294 12469 4657 10067
12019,6289 2301 8638 8666 12469 4657 10466 5645 3572 10067
12024,8638 5113 6289 4280 7581 17955 10067 9302 4627 8627
12035,8481 2301 1212 5700 17955 194 4657 8638 5113 12194
12037,8483 4657 5113 5142 12469 5645 8666 17955 7496 10067
12047,5113 8638 1212 17955 2301 3572 4657 8666 8481 14847
12076,3922 4361 8982 17955 10466 187 5562 197 4657 3806
12089,5113 9461 14847 5645 3922 8638 7496 7581 5297 197
12097,4657 10466 4702 5297 6798 2301 737 9461 8982 6228
12103,8638 5113 6289 4280 7581 17955 10067 9302 4627 8627
12105,1212 8982 197 10466 8186 4634 8483 5113 8638 7496
