user_id,item_list
8093,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8096,546 4627 4483 10117 647 7518 17870 9236 7961 7304
8108,16224 17559 7699 17719 4123 494 3938 17735 8415 9229
8110,8856 4755 5189 8854 4486 9017 9205 16210 7293 17780
8112,3252 3250 7672 3251 12355 14515 15308 9013 3547 15227
8120,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8124,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8127,8445 5499 12631 5111 4846 5346 2954 4283 11014 8704
8131,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8133,16184 1558 4416 14353 4127 4129 4798 11782 686 4220
8135,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8138,5693 18076 3826 3847 5684 8419 3943 918 1690 4845
8143,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8145,10678 15598 7121 7038 7145 6053 13318 7146 7816 15151
8155,7488 3999 3637 6036 13841 2201 2317 7342 5846 15127
8158,4410 72 5596 14779 3100 5918 189 8306 15207 16060
8162,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8169,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8172,9172 7198 3629 4013 3923 10138 17880 18150 6037 10019
8177,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8179,4446 17221 4073 8872 2587 17890 14894 14515 8172 2570
8184,13836 6309 520 3851 7892 131 5524 7121 5853 17101
8189,3898 4034 4033 4035 4361 4365 15892 17558 17955 5113
8195,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8200,8417 10277 4005 12518 11782 1661 2586 17503 17713 3886
8203,17733 17558 4034 16224 17732 6825 4124 4123 7326 7703
8206,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8209,4791 3655 7496 5737 5736 3654 7493 5752 3838 7495
8211,4528 118 15443 4751 1475 7234 4525 5742 8317 620
8216,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8219,8942 8074 2605 8028 1955 8422 9757 12242 2280 11022
8221,10976 2915 15150 12831 12034 5693 13349 8618 5523 13943
8224,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8226,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8228,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8231,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8234,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8241,1876 8654 2710 15532 15539 18494 6163 6164 6165 6166
8244,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8249,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8256,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8266,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8269,5562 3805 6292 4844 10466 5113 10227 8635 6018 8638
8271,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8278,17995 14353 12421 8930 5708 15247 5697 10475 17972 6978
8280,13208 13210 9229 7496 14977 15006 4362 14979 5529 10960
8284,4420 5112 4418 5147 4627 8179 7824 8473 11218 4057
8288,12002 5834 14353 6758 15852 12410 18248 8789 5006 6755
8292,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8295,5455 8668 14353 3611 7672 6394 4452 6391 5192 7192
8297,5905 10459 2484 16597 16599 6483 6038 1999 17786 15151
8303,7174 3353 12986 18070 383 4362 3844 13962 6831 8707
8305,12469 4446 10227 189 15119 7581 4691 9948 4693 4410
8307,4985 17752 5623 16751 14262 7500 6662 6785 5289 6719
8311,5191 5189 5190 4713 12194 9461 5114 4711 4010 13825
8314,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8319,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8321,11220 5135 7295 6943 15892 14847 4487 7711 7354 8473
8326,7457 15797 9035 4055 18136 17765 7196 5365 5374 10808
8328,4151 4491 10739 11288 5142 4408 4482 2330 4481 5143
8330,4034 3922 9224 16182 4365 4035 4362 8483 17558 17559
8333,12469 6528 8982 9446 8666 8347 8008 9448 8526 9303
8335,6202 6203 6204 6201 6982 6986 7366 10389 11757 6200
8343,10849 5611 10182 17346 7064 6733 6405 6678 2176 7780
8347,11218 15892 11220 5112 7295 14074 6359 15112 5291 16006
8350,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8353,1212 7493 3074 3654 7494 9084 5147 3842 5204 232
8357,2775 7326 16225 17735 6825 8024 3620 1011 14216 11173
8361,8668 12469 2301 8414 3572 10055 4844 3834 4242 7581
8364,12527 4372 7530 10729 3997 4727 10108 10092 5651 10582
8366,9228 12194 8308 7688 4968 4035 9948 9236 4000 8694
8373,10361 8355 16351 10725 10 10609 7976 14496 11889 14487
8378,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8391,2835 5887 10227 9103 3806 7642 8638 3999 1212 17951
8397,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8399,7823 4019 5645 4018 7135 9014 7437 15119 14808 10277
8401,3601 17964 7180 8415 14852 6204 6646 14808 13622 694
8410,3922 4035 4033 9228 6289 17735 13918 4194 17559 4123
8414,234 3992 11235 9477 9039 9930 6785 566 4638 9115
8417,7199 7479 3928 8667 3659 14870 1105 4030 7371 6745
8421,11147 13348 4299 798 11855 15151 7147 15082 7519 10916
8424,5664 548 5653 5571 5573 4868 5657 6458 8238 5651
8427,6404 8186 5113 8179 5114 6292 5112 5593 4219 6014
8429,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8433,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8436,12760 13298 388 15301 20 1452 10464 17345 12408 10290
8441,4514 4512 7354 15623 5590 5475 6650 10488 5204 15475
8444,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8454,9948 8694 6359 12194 7640 9229 6806 5741 10232 7688
8457,7353 17584 5181 4179 373 8540 7372 4217 11300 18291
8459,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8469,4691 4687 5926 4695 5275 8564 6176 5294 7576 10232
8472,5693 9503 4741 4650 5511 11186 16136 15042 8654 13360
8476,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8478,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8484,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8487,10227 12469 8638 9461 10055 10117 8666 4446 6955 6289
8497,3877 3876 4751 5897 15100 8008 3051 9115 3884 9002
8500,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8502,5297 8481 14727 4070 6289 5113 4034 4844 4199 10227
8504,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8511,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8514,6327 8181 16281 6390 14452 74 12079 12152 6394 14791
8517,6506 4970 16181 16391 9332 16782 4981 11321 13863 5804
8519,9310 9312 12940 17787 15723 9309 15203 9306 9313 14188
8521,2522 3816 4000 6661 17567 2972 11395 2519 14205 14723
8523,4280 6404 5593 8635 7581 4410 4127 8481 7192 17547
8526,14515 10985 7215 18302 5753 14463 1679 9129 14217 12843
8528,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8530,7598 4365 7785 7522 8988 8748 5160 564 17643 4612
8532,8414 8666 7581 8445 10227 6404 15101 15119 8481 4691
8535,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8541,16936 13254 2085 17041 16941 16857 16970 17042 16869 16908
8545,15102 15099 12469 7606 6526 8414 6404 9475 3879 13838
8551,5653 5044 5661 4687 3105 5656 17835 5664 9311 10783
8553,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8558,5114 10466 5112 4410 6289 6404 6018 6292 4844 8638
8562,5455 8668 14353 3611 7672 4294 4452 6391 5192 7192
8566,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8570,197 189 5113 192 194 5297 17955 18146 10469 18148
8574,17597 17596 17595 9195 3381 9709 6263 16598 16135 6467
8577,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8590,11906 4967 8380 3984 4959 4737 4130 6777 8945 11379
8596,4365 4035 4362 4034 8483 17558 17559 3922 5455 9224
8599,2301 256 7671 12357 8619 16169 15757 4717 3997 15760
8605,4691 5275 5929 3541 5926 126 5940 8347 14774 6374
8610,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8612,7494 9103 227 5920 584 18231 5206 4936 16304 6816
8619,5835 5101 6430 6403 9104 17740 6758 3146 16185 6806
8623,12469 13202 2301 8414 8667 6530 5560 8526 6289 15118
8625,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8629,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8635,6510 7295 4448 9500 7474 4130 7603 7332 17259 10041
8640,7310 15030 5645 10466 5113 5508 17955 8668 12469 7661
8649,17733 3278 4193 9229 17735 5304 17570 4124 17730 4123
8652,2005 9281 12270 9290 9289 9287 9286 9284 9283 9295
8655,7584 4687 6545 5664 227 5580 1407 4053 3537 1193
8658,588 9979 3681 1105 6146 16097 79 5832 10831 968
8660,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8663,13838 13825 5370 3069 6388 9212 732 4746 3078 635
8665,17516 15468 14038 12883 2769 16561 966 10265 16124 13083
8676,3568 7310 5645 10466 5113 17955 6530 12469 6292 5297
8686,10232 6167 8391 542 18343 17995 4357 5227 569 4783
8689,3568 3569 8627 13202 15099 15119 3565 7437 9477 5331
8692,17989 3611 5542 8202 9317 8515 3580 5523 15711 4983
8697,127 5297 234 7494 8627 187 9103 15801 3992 5697
8699,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8701,5589 13075 5009 4937 520 14530 4952 12640 9030 7174
8706,12189 14473 439 14461 9690 7941 10705 134 11365 2756
8714,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8717,2301 5142 4691 8638 4762 4687 5128 4695 8666 8202
8720,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8723,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8729,2301 5142 4762 7581 8666 5128 10068 1023 4279 5196
8745,6018 4844 8635 5113 10227 6292 4410 6289 4279 12469
8749,8308 9448 7199 10067 4657 7602 6280 8483 4446 4630
8753,1890 4019 7134 7889 9231 5554 5185 8111 15728 15015
8759,3252 3897 7584 3250 8309 3251 3629 12355 5280 14515
8769,8516 621 619 620 8519 8506 8508 4458 3571 8523
8771,7602 9975 7657 7659 9035 7661 3624 6636 8984 3765
8773,5143 2301 8638 1212 7581 11734 8666 10078 4480 4410
8778,16224 17559 7699 17719 4123 17735 9229 4124 11920 4194
8782,221 471 10389 3868 10323 12809 12525 11064 17830 17455
8786,14244 12612 17773 5741 4731 14089 7403 9147 17798 10559
8792,8481 10227 187 17955 5113 14847 4070 8635 8186 5296
8797,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8801,5714 11833 8535 15458 8385 8211 10582 7673 6049 4256
8805,9336 231 18302 5913 8162 9713 8223 11901 12051 5064
8812,11906 7126 16222 4074 16384 4952 4420 363 11456 3633
8818,17661 126 6692 6555 2607 11110 4738 3020 7195 14870
8822,3569 6280 17669 17668 18248 3753 404 17609 7533 7383
8827,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8831,8858 8853 8857 13831 8855 8856 13842 10831 2738 8852
8833,18300 17863 18299 18077 16024 16306 5202 9541 394 5085
8838,3852 9132 7663 12986 9951 13208 6881 18070 13215 246
8844,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8848,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8850,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8860,7443 9938 194 12806 7441 5877 4770 9939 10238 5528
8862,8012 13590 8009 5626 9206 6176 8936 6453 7655 15947
8869,3806 7584 4361 7259 7585 4795 4755 3897 3815 5460
8874,4691 4687 4695 5275 6176 5294 8564 7576 10232 5926
8876,13297 13325 9132 3608 9124 9109 3560 7500 3852 7607
8881,4657 4658 3898 4034 4033 4728 7688 4365 4035 9224
8884,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8888,7581 1212 8414 2301 6289 5143 4844 9103 10227 5113
8892,6232 17405 5689 2955 15882 5 18332 1709 2723 43
8895,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8898,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8907,4361 16137 4034 8186 17559 7437 7487 9228 5918 10638
8909,5645 197 189 192 194 10227 9224 7310 17955 5113
8911,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8919,160 7172 5113 10466 5114 187 8478 14683 8564 6798
8922,4687 4696 4693 5645 4695 5926 5275 4703 5260 6289
8925,4119 5126 4784 2972 2984 14784 3686 13666 14911 4055
8930,9953 4053 6901 6109 3199 8203 70 7190 16255 6038
8935,3591 6528 14196 5411 3594 15717 5555 1548 11231 3597
8937,4755 5455 18100 5499 5100 5196 11334 6692 5926 4792
8942,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8948,17773 8510 3978 9176 2420 6966 7692 14786 16747 16250
8950,5141 5331 4161 4778 4159 4763 4779 9274 5203 4767
8952,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8964,3119 16396 11905 17968 6334 17980 18348 15393 8046 17973
8966,4768 4755 10003 11903 4792 4623 6157 17507 5596 7462
8971,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8975,5192 5189 5190 9448 189 5566 5196 4010 4771 17580
8980,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8982,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
8984,15801 5113 5112 8481 6018 17955 7172 187 10469 4018
9000,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9002,8666 8445 9461 9948 194 10078 8526 7383 6228 9714
9006,4306 4359 18144 4411 5678 6794 5434 546 5362 4719
9008,8856 4755 5564 5189 8854 4635 4486 9017 4652 9205
9010,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9013,3579 13845 16321 9451 18023 14964 11238 4145 15106 16419
9018,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9022,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9027,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9031,5602 3509 5678 6785 379 5920 6218 3848 18073 4472
9034,6018 4844 8635 5113 10227 6292 4410 6289 4279 12469
9038,5430 4708 8530 5432 6533 10008 5268 5661 5222 5466
9041,11301 6432 4199 11211 5074 8363 6966 5911 4638 588
9043,3656 2466 14058 9187 9782 7400 8598 10524 12874 5232
9047,4207 4169 3488 11456 17719 9202 13961 7870 8988 9791
9050,4124 4123 4193 4034 4361 4035 3922 17559 7703 16182
9057,8523 8508 8515 8518 12358 8516 4708 3943 7320 10742
9060,1767 9580 2500 2908 15144 11334 1230 15340 2906 1277
9066,4279 8635 5593 6404 7581 8186 9224 1212 7640 8481
9071,4346 4359 4357 17870 5304 8478 3968 4019 3902 16377
9078,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9084,4127 9302 7642 9930 5294 4446 4968 3531 6806 17547
9088,10227 552 7192 9199 3539 7576 8214 5281 4704 15503
9091,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9095,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9097,5835 3059 6758 11301 17598 6755 4383 6797 5633 909
9102,17148 4653 15309 5509 6416 10926 3823 1041 10376 10676
9107,3807 5560 4629 3815 6943 5044 6404 6289 5510 15892
9111,4361 4034 9948 4728 4367 17080 4097 15801 9456 17929
9117,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9126,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9130,3806 4657 5120 4219 197 5142 9259 7354 5128 5147
9132,231 197 4010 9224 5525 2775 6798 8380 11211 16304
9134,5650 5656 15205 18291 5044 5661 9948 4967 15309 5637
9136,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9139,8515 8505 6391 8508 8519 9111 8523 7495 6280 18291
9143,3807 5560 4629 5044 3815 6943 6404 5510 6289 5465
9149,3984 16376 3963 3974 4243 18280 16240 2957 2903 4705
9154,6289 6798 7172 7354 6808 4057 8483 6943 9948 4629
9157,16211 16219 3971 8059 4628 16106 7533 5664 4783 16374
9162,10227 8873 4482 18343 7708 8871 10636 9943 4640 14812
9165,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9169,4657 9461 5294 4634 4717 5951 3922 6530 4658 4719
9171,4346 16376 4343 16374 7529 17870 16178 5291 18025 17752
9173,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9181,1943 7704 7710 4702 11734 9046 5275 724 13837 11733
9183,4634 4658 12469 4728 5562 7354 6526 7172 3572 5128
9187,9948 8694 6359 5742 12194 7640 5736 9229 6806 10232
9190,15385 8617 5811 8086 10105 15730 9470 14772 8960 4479
9200,3105 11218 14727 8179 6289 14315 10141 8638 5297 8483
9204,3565 3572 12469 9446 6526 8982 8668 8666 8638 7583
9206,15583 601 15252 7007 4129 18251 4201 14557 18268 7645
9211,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9213,10010 7047 5270 12792 17342 10008 13863 10740 3885 5188
9218,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9221,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9223,5518 18185 4396 4070 4805 15706 6393 3252 4720 4209
9231,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9234,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9239,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9242,192 197 187 8481 15892 17955 10055 4446 17752 131
9245,4420 5112 4418 5147 4627 8179 7824 8473 11218 4057
9250,4844 10846 6404 6292 10232 6391 15299 14829 7504 7354
9254,14075 14931 118 114 11260 2640 11258 2290 5509 12753
9258,8565 7172 11218 5113 10167 10466 2301 8483 8563 10067
9260,9979 13103 14866 11109 15060 3401 7122 4861 2455 14459
9263,5645 9948 4752 11270 7465 14779 14879 8380 5590 144
9270,10227 8481 189 10466 8186 5044 5294 5297 5645 187
9272,10527 6995 2185 5872 8242 10003 8280 10153 14208 15806
9280,8857 8853 8858 8854 10277 2154 4458 5296 5617 6806
9286,5294 345 566 9014 7199 16199 7352 4242 14902 4352
9290,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9294,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9297,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9299,7581 10227 4446 8635 8445 12469 6404 8666 12194 8481
9301,2855 2864 2873 2854 2858 2859 2860 2862 2863 2865
9303,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9307,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9312,3655 7496 5737 5736 3654 7493 5752 3838 7495 5061
9320,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9322,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9325,8569 3866 8950 8563 2826 10936 9033 6641 400 13144
9329,3529 3527 3533 3536 3528 3534 3530 4128 6986 15309
9331,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9334,197 192 194 187 17955 5297 14879 3611 18185 3922
9336,3516 5949 5942 8389 6306 17775 4781 5339 4340 4638
9339,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9342,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9349,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9353,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9355,6292 3807 6404 7310 4627 10466 4844 8445 15892 5560
9359,7478 6291 4151 10914 8111 3088 5301 16178 17288 15469
9362,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9365,8381 2736 8389 11906 8853 16178 12516 4967 2709 13838
9369,13206 3105 13215 14847 13210 14864 17791 7642 7150 14865
9380,9563 3124 13032 3794 3793 17132 8100 8129 13602 1814
9382,4844 8445 7581 6404 6289 8635 5297 12194 9461 17955
9387,3105 6289 14315 5297 10141 7310 8638 8483 5113 15892
9391,12201 10045 8181 11079 5474 11170 17792 15856 8777 15383
9395,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9399,4758 6763 1554 151 4485 6273 14099 15154 5971 16604
9404,686 3553 13937 13945 13960 4904 3450 2962 16381 9894
9406,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9408,6608 17558 4284 4123 1777 16187 9342 6244 8150 1611
9411,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9414,10469 12469 7310 5114 15299 3827 4057 4627 4411 4220
9430,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9433,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9436,5520 3852 4723 1637 5693 5931 4660 5936 4854 5156
9440,11895 254 3978 5127 15247 1566 13054 17251 9077 3982
9444,8723 3370 11815 5020 6770 2190 3272 12008 6630 3302
9448,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9451,3488 4069 4635 14867 8618 4130 6504 4013 5260 4355
9453,8261 3827 9002 13918 11933 5287 4284 12852 11521 7371
9458,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9471,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9474,197 192 194 187 17955 8481 5344 15892 8186 7706
9485,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9487,6510 8445 18181 7662 207 5611 3970 3575 5673 5603
9489,5700 5523 7172 5494 5696 207 5693 8641 1946 7706
9492,8884 12613 7380 976 10744 10587 4858 10745 11007 10233
9499,4280 18150 6404 18148 5593 18146 8635 7581 4410 8481
9501,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9503,12764 16426 11039 13856 8089 13700 9587 11323 11398 14125
9505,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9509,10502 3971 9509 1681 17520 4876 16241 4864 16478 12100
9512,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9517,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9520,3922 4361 9228 4034 4187 7437 7325 15309 7335 8922
9528,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9535,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9541,15639 13164 5721 11508 14441 5781 15975 5793 11105 1321
9543,12469 13202 8414 5560 8526 6289 15118 8306 9446 6504
9548,12187 8524 16395 8409 12860 16728 749 16283 5686 11483
9556,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9563,735 8565 739 736 15907 10167 2301 8483 8563 10067
9565,3565 5508 3566 5561 8982 6404 3805 12469 3568 8414
9567,8638 6292 4844 3105 7310 5113 8483 10466 4627 15892
9569,7581 1212 7584 9302 8564 15112 8526 5455 5143 7887
9572,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9576,4367 3079 9191 2176 17084 13879 2698 9227 15171 15475
9578,2103 11594 6359 5186 15800 16740 1558 1105 6888 10385
9580,15908 10227 3572 6228 11734 8982 8635 8984 9448 7657
9588,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9594,4844 8445 7581 6404 6289 8635 5297 12194 9461 17955
9596,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9601,10232 6167 8391 5294 18343 10966 8570 4783 18320 4483
9609,3509 5276 15892 5112 4691 4219 6391 4357 5227 569
9611,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9619,15102 15099 15100 12469 6528 6404 5114 4410 10466 8414
9624,2301 5142 8638 5147 6650 5196 4762 5133 6648 5128
9627,8854 8856 8858 8857 13831 4440 8855 5593 6713 8380
9632,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9634,4795 4792 6640 18185 9224 8564 5455 5117 5120 4769
9641,6216 5909 10596 4318 17592 15502 6264 159 17786 4308
9647,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9649,3252 7581 5297 1212 7584 14847 9302 9224 8564 15112
9651,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9658,4280 6404 5593 8635 7581 4410 8481 7192 17547 4844
9662,16584 8455 4353 5909 11418 7769 3926 6035 4068 5871
9667,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9670,735 739 15907 11733 15908 6691 10813 11254 11734 736
9675,8329 11783 5367 4275 14217 11270 8336 18077 14205 6242
9677,6289 4361 5645 6292 5143 5112 8179 5291 3074 9229
9686,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9688,7192 5645 4396 197 8635 5897 8666 3252 5518 8564
9690,4396 5455 8668 9302 14353 10055 9109 9206 9334 6228
9693,4719 8666 5113 10232 7493 3991 3655 8483 9448 3641
9700,2301 5142 4762 7581 8666 10068 1023 4279 7192 5147
9705,14470 10636 3254 15308 7215 10675 16691 8923 5007 5134
9720,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9723,11734 4738 3845 8384 10831 6692 14966 13837 8166 8382
9725,8186 3834 17784 127 12027 6157 18290 7210 12386 11950
9729,6037 12227 327 10117 4720 15755 16684 11220 14311 3111
9732,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9735,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9738,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9743,2234 4190 3795 3822 7336 9785 9786 6385 7489 12595
9745,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9749,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9761,13172 14368 17041 9672 8556 16794 9111 11882 552 4283
9763,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9767,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9779,3807 5560 4629 3815 6943 5044 6404 6289 4410 5510
9790,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9792,14883 8478 16410 2212 2455 11881 14855 7095 6646 10138
9796,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9802,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9804,3626 7659 3387 3627 5700 8853 10001 3654 14251 5276
9808,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9811,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9813,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9824,7030 9615 5007 12803 11993 15293 12285 7776 7777 6014
9826,13485 11554 2147 11878 11774 12887 2155 14919 14969 14933
9830,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9832,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9834,6881 6903 7352 207 9197 5553 11963 14036 5777 4720
9837,5887 3806 7642 1212 3834 6292 18343 72 8032 8414
9843,13206 10232 13215 3565 8481 13210 4346 7657 4128 737
9848,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9859,11734 5508 5561 739 3805 1212 5273 737 10068 7627
9863,4691 4696 4693 5926 5275 5650 5297 3541 4695 4728
9876,10068 9303 18343 2301 7581 8638 8306 10227 4762 4361
9878,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9880,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9883,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9885,5297 8481 14727 4070 6289 5113 4034 4844 4199 10227
9887,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9892,8666 7581 8667 8638 8635 10227 5897 3897 4242 2301
9895,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9905,14432 14213 8375 16357 17232 5024 14953 14682 18230 12715
9907,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9916,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9918,4365 4035 4362 4034 8483 17558 17559 3922 5455 9224
9921,4763 5195 9002 15908 5194 4211 17752 5199 9013 4351
9923,4968 7197 10068 6344 3635 16307 4976 7661 4128 3100
9926,189 197 194 187 7199 14847 2301 7640 14879 724
9929,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
9933,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
