user_id,item_list
8036,4279 10466 7584 8506 5166 6405 5113 12469 725 724
8047,8506 7173 12469 725 6289 6359 5113 724 10466 7584
8050,7173 8479 10466 725 724 5113 6018 8506 8171 6359
8055,7173 10466 8479 6359 5113 4124 5287 6018 4034 724
8058,10466 7584 8506 5113 4279 725 724 6289 6405 12469
8080,7584 10466 5895 7173 7586 7585 724 7583 7582 725
8085,7173 10466 8479 6359 8506 725 5113 724 6018 5287
8093,8506 7173 12469 725 6289 6359 5113 724 10466 7584
8097,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
8120,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
8124,7173 10466 724 725 8479 5113 6359 6289 7584 8506
8128,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
8131,7584 10466 6405 725 724 7586 7585 5895 8667 4279
8135,7584 10466 5895 7583 7586 7585 724 725 5113 8667
8143,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
8146,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
8162,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
8169,10466 4124 7584 5113 6359 8407 7585 7586 6289 4279
8177,8506 7173 12469 725 6289 6359 5113 724 10466 7584
8195,7173 10466 7584 724 725 8479 6405 8506 12469 5518
8206,10466 7584 7586 6405 4279 7585 724 725 8506 5113
8213,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
8216,7584 10466 5895 724 725 7586 7585 7583 5113 8667
8224,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
8226,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
8228,7173 8479 10466 725 724 5113 6018 8506 8171 6359
8231,7173 8479 10466 725 724 5113 6018 7584 5115 8506
8234,7584 10466 6405 725 724 7586 7585 5895 8667 4279
8244,10466 7584 7586 6405 4279 7585 724 725 8506 5113
8249,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
8256,7173 10466 7584 724 725 8479 6405 8506 12469 5518
8266,7584 10466 725 724 5895 7585 7586 7583 6405 5113
8271,7584 10466 5895 7582 7586 6405 7583 724 725 7585
8289,7173 10466 8479 6359 8506 725 5113 724 6018 5287
8292,10466 4124 7584 5113 6359 8407 7585 7586 6289 4279
8314,4124 6359 10466 7173 4034 5113 17558 4033 4030 5287
8319,7584 10466 7585 5895 7583 7586 6405 5113 724 725
8350,7173 8479 10466 725 724 5113 6018 7584 5115 8506
8358,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
8378,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
8397,8506 7173 12469 725 6289 6359 5113 724 10466 7584
8425,7584 10466 6405 725 724 7586 7585 5895 8667 4279
8428,7584 10466 5895 7582 7586 6405 7583 724 725 7585
8433,7173 10466 724 725 8479 5113 6359 6289 7584 8506
8442,7173 10466 724 725 8479 5113 6359 6289 7584 8506
8444,5166 4279 8506 7584 5113 10466 14851 4065 4021 12469
8459,7584 10466 7173 5895 724 725 7583 7585 7586 5113
8476,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
8478,7584 10466 5895 7173 7586 7585 724 7583 7582 725
8484,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
8500,4124 10466 7173 5113 4034 7584 6359 8479 724 4035
8504,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
8511,4124 3941 10466 4034 17560 17559 4142 7325 17558 4033
8528,10466 4124 7584 5113 6359 8407 7585 7586 6289 4279
8535,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
8552,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
8566,7173 10466 724 725 7584 8506 6289 5113 12469 8479
8577,7584 10466 724 725 7586 6405 7585 5895 7582 5113
8610,10466 7584 8506 5113 4279 725 724 6289 6405 12469
8622,7173 6359 10466 5287 5113 8479 725 6289 8506 724
8625,7584 10466 6405 725 724 7586 7585 5895 8667 4279
8629,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
8642,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
8660,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
8664,10466 7584 7586 6405 4279 7585 724 725 8506 5113
8699,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
8714,10466 4124 7584 5113 6359 8407 7173 6405 5287 724
8720,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
8723,4124 10466 5113 7584 6289 6359 8407 4034 4056 7583
8770,8506 7173 12469 725 6289 6359 5113 724 10466 7584
8793,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
8797,7584 10466 7585 5895 7583 7586 6405 5113 724 725
8827,8506 7173 12469 725 6289 6359 5113 724 10466 7584
8832,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
8844,5166 4279 8506 7584 5113 10466 14851 4065 4021 12469
8848,10466 7584 7173 724 725 5113 5895 8479 5115 5518
8850,7584 10466 724 725 6405 5895 5113 7583 7586 7585
8884,10466 7584 8506 5113 4279 725 724 6289 6405 12469
8895,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
8898,7584 10466 724 725 7586 6405 7585 5895 7582 5113
8911,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
8936,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
8942,7584 10466 724 725 7586 6405 7585 5895 7582 5113
8949,4124 10466 4034 7173 5113 7584 6359 5287 17558 17559
8952,7584 10466 724 725 7586 6405 7585 5895 7582 5113
8971,10466 7584 724 725 7173 6289 5113 8506 6405 12469
8980,4124 10466 4034 6359 7584 5113 5287 4033 4035 6289
8982,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
8985,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
9000,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
9010,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
9018,8506 7173 12469 725 6289 6359 5113 724 10466 7584
9022,7584 10466 7173 724 725 5895 8479 7582 7586 7585
9027,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
9039,7173 10466 8479 6359 8506 725 5113 724 6018 5287
9044,10466 4124 7584 5113 6359 8407 7173 6405 5287 724
9061,7584 10466 5895 7173 7586 7585 724 7583 7582 725
9078,7584 10466 724 725 6405 5895 5113 7583 7586 7585
9091,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
9095,8506 7173 12469 725 6289 6359 5113 724 10466 7584
9103,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
9117,7584 10466 725 724 5895 7585 7586 7583 6405 5113
9126,7173 10466 7584 724 725 8479 6405 8506 12469 5518
9136,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
9150,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
9165,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
9173,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
9211,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
9218,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
9221,10466 7584 7583 724 7586 7585 725 5113 5895 7582
9231,7584 10466 7173 724 725 7582 5895 8479 7583 6018
9234,7173 10466 7584 724 725 8479 6405 8506 12469 5518
9239,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
9256,7173 6359 10466 5287 5113 8479 725 6289 8506 724
9290,7173 10466 724 725 8479 5113 6359 6289 7584 8506
9294,4124 10466 4034 7173 5113 7584 6359 5287 17558 17559
9297,7173 10466 7584 724 725 8479 6405 8506 12469 5518
9303,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
9307,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
9320,7584 10466 6405 725 724 7586 7585 5895 8667 4279
9322,4124 10466 4034 7173 5113 7584 6359 5287 17558 17559
9331,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
9339,7173 10466 8479 6359 8506 725 5113 724 6018 5287
9342,10466 7584 7583 724 7586 7585 725 5113 5895 7582
9349,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
9353,7173 10466 7584 724 725 8479 6405 8506 12469 5518
9362,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
9395,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
9406,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
9411,4124 10466 7173 5113 4034 7584 6359 8479 724 4035
9415,8506 7173 12469 725 6289 6359 5113 724 10466 7584
9430,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
9433,7173 6359 10466 5287 5113 8479 725 6289 8506 724
9442,4124 10466 7173 5113 4034 7584 6359 8479 724 4035
9448,7173 10466 724 725 8479 5113 6359 6289 7584 8506
9455,7584 10466 6405 725 724 7586 7585 5895 8667 4279
9458,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
9471,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
9485,7173 8479 10466 725 724 5113 6018 8506 8171 6359
9501,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
9505,7584 10466 6405 725 724 7586 7585 5895 8667 4279
9512,10466 4124 5113 5166 7584 4279 8407 4020 4065 8506
9517,8506 7173 12469 725 6289 6359 5113 724 10466 7584
9528,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
9535,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
9556,7173 10466 8479 6359 8506 725 5113 724 6018 5287
9572,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
9588,7584 10466 724 725 6405 5895 5113 7583 7586 7585
9596,7584 10466 6405 725 724 7586 7585 5895 8667 4279
9611,7584 10466 7173 724 725 7582 5895 8479 7583 6018
9620,7584 10466 724 725 7173 5113 6405 7586 6289 7585
9632,7584 10466 6405 725 724 7586 7585 5895 8667 4279
9647,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
9651,7584 10466 725 724 5895 7585 7586 7583 6405 5113
9667,10466 7584 7586 6405 4279 7585 724 725 8506 5113
9676,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
9686,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
9720,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
9732,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
9735,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
9738,7173 10466 8479 6359 8506 725 5113 724 6018 5287
9745,7584 10466 5895 7173 7586 7585 724 7583 7582 725
9749,7173 8479 10466 725 724 5113 6018 8506 8171 6359
9763,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
9767,10466 7584 724 725 7173 6289 5113 8506 6405 12469
9790,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
9796,7584 10466 724 725 6405 5895 5113 7583 7586 7585
9802,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
9808,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
9811,7584 10466 7173 724 725 5113 7586 7585 6289 7583
9813,7173 10466 724 725 8479 5113 6359 6289 7584 8506
9830,10466 7584 724 725 7173 6289 5113 8506 6405 12469
9832,7584 10466 724 725 6405 5895 5113 7583 7586 7585
9844,10466 7584 7586 6405 4279 7585 724 725 8506 5113
9848,7173 8479 10466 725 724 5113 6018 8506 8171 6359
9878,8506 7173 12469 725 6289 6359 5113 724 10466 7584
9880,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
9883,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
9887,7584 10466 6405 725 724 7586 7585 5895 8667 4279
9895,7584 10466 6405 725 724 7586 7585 5895 8667 4279
9907,4279 10466 7584 8506 5166 6405 5113 12469 725 724
9916,7584 10466 5895 5113 725 7583 724 7173 7586 7585
9929,7584 10466 5895 7582 7586 6405 7583 724 725 7585
9933,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
9942,7584 10466 6405 725 724 7586 7585 5895 8667 4279
9949,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
9962,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
9969,7584 10466 7173 5895 725 724 7582 7583 7586 7585
9985,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
9994,10466 7584 7173 724 725 5113 5895 8479 5115 5518
10003,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
10006,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
10008,7584 10466 7585 5895 7583 7586 6405 5113 724 725
10010,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
10022,7584 10466 5895 7583 7586 7585 724 725 5113 8667
10026,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
10030,7584 10466 5895 7173 7583 7582 724 725 7586 7585
10035,7173 6359 10466 5287 5113 8479 725 6289 8506 724
10039,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10050,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10052,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
10054,7173 10466 7584 724 725 8479 6289 5113 6018 5115
10068,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
10070,7584 10466 5895 7173 7586 7585 724 7583 7582 725
10075,7173 10466 724 725 7584 8506 6289 5113 12469 8479
10082,7584 10466 7173 725 724 5113 7583 7585 7586 5895
10086,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10091,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10106,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
10124,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
10134,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10158,4124 6359 10466 7173 4034 5113 17558 4033 4030 5287
10171,7173 10466 7584 724 725 8479 6405 8506 12469 5518
10177,10466 7584 8506 5113 4279 725 724 6289 6405 12469
10212,7584 10466 7173 725 724 5113 7583 7585 7586 5895
10221,7584 10466 7173 5895 725 724 7582 7583 7586 7585
10223,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10247,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
10249,4124 10466 5113 7584 6289 6359 8407 4034 4056 7583
10252,7173 7584 10466 725 5895 724 8479 7582 6018 7583
10254,7173 10466 724 725 7584 8506 6289 5113 12469 8479
10260,7584 10466 724 725 7586 6405 7585 5895 7582 5113
10270,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10276,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10280,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10295,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
10303,10466 7584 5895 7173 7583 724 725 5113 7585 7586
10310,10466 7584 8506 5113 4279 725 724 6289 6405 12469
10315,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10348,10466 7584 7586 6405 4279 7585 724 725 8506 5113
10351,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
10356,4124 10466 4034 6359 7584 5113 5287 4033 4035 6289
10359,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
10368,7173 10466 7584 724 725 8479 6289 5113 6018 5115
10375,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10384,5166 4279 8506 7584 5113 10466 14851 4065 4021 12469
10395,10466 4124 5113 7584 6359 4034 6289 5287 724 7173
10397,7173 8479 10466 725 724 5113 6018 8506 8171 6359
10403,4124 10466 4034 6359 7584 5113 5287 4033 4035 6289
10409,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10412,7173 10466 8479 6359 8506 725 5113 724 6018 5287
10416,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10420,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
10422,8506 7173 12469 725 6289 6359 5113 724 10466 7584
10428,7173 10466 7584 8479 5113 724 725 6289 6359 5287
10435,4279 10466 7584 8506 5166 6405 5113 12469 725 724
10447,10466 7584 7586 6405 4279 7585 724 725 8506 5113
10454,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10460,8506 7173 12469 725 6289 6359 5113 724 10466 7584
10463,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
10468,7584 10466 5895 7173 7586 7585 724 7583 7582 725
10491,10466 4124 7584 5113 6359 8407 7173 6405 5287 724
10493,10466 7584 8506 4279 6289 725 724 5113 7173 6405
10501,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
10513,4124 10466 4034 6359 7584 5113 5287 4033 4035 6289
10515,10466 8506 5113 7584 4279 6289 725 724 6359 12469
10527,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
10547,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
10551,10466 7584 7173 724 725 5113 5895 8479 5115 5518
10565,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
10576,7173 8479 10466 725 724 5113 6018 7584 5115 8506
10620,10466 7584 724 725 7173 6289 5113 8506 6405 12469
10624,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
10627,7173 6359 10466 5287 5113 8479 725 6289 8506 724
10639,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
10642,7173 10466 8479 6359 8506 725 5113 724 6018 5287
10649,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10666,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
10670,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
10690,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10696,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
10713,10466 7584 7586 6405 4279 7585 724 725 8506 5113
10720,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10722,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
10740,10466 4124 5113 7584 6359 4034 6289 5287 724 7173
10742,7584 10466 6405 725 724 7586 7585 5895 8667 4279
10746,8506 7173 12469 725 6289 6359 5113 724 10466 7584
10750,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
10752,10466 7584 5113 6289 724 725 4279 4124 8506 6405
10759,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
10761,10466 7584 7586 6405 4279 7585 724 725 8506 5113
10769,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10777,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
10788,10466 7584 5113 6289 724 725 4279 4124 8506 6405
10809,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
10819,7173 10466 8479 6359 8506 725 5113 724 6018 5287
10831,10466 4124 7584 5113 6359 8407 7585 7586 6289 4279
10833,10466 7584 7586 6405 4279 7585 724 725 8506 5113
10846,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
10852,4124 6359 10466 7173 4034 5113 17558 4033 4030 5287
10859,10466 7584 8506 5113 4279 725 724 6289 6405 12469
10867,10466 7584 7586 6405 4279 7585 724 725 8506 5113
10876,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
10897,7584 10466 7173 725 724 5113 7583 7585 7586 5895
10905,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10910,4279 10466 7584 8506 5166 6405 5113 12469 725 724
10931,10466 7584 7586 6405 4279 7585 724 725 8506 5113
10945,7173 10466 724 725 8479 5113 6359 6289 7584 8506
10948,5166 4279 8506 7584 5113 10466 14851 4065 4021 12469
10960,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
10967,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
10970,7584 10466 7173 5895 725 724 7582 7583 7586 7585
10974,10466 7584 7173 725 724 5113 5895 7583 7582 7585
10994,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
10998,7173 8479 10466 725 724 5113 6018 8506 8171 6359
11005,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11033,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
11048,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
11067,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
11083,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11090,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
11095,10466 7584 7173 724 725 5113 5895 8479 6018 5115
11098,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
11106,7173 8479 10466 725 724 5113 6018 8506 8171 6359
11127,7173 6359 10466 5287 5113 8479 725 6289 8506 724
11130,4124 3941 10466 4034 17560 17559 4142 7325 17558 4033
11144,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
11152,7173 10466 724 725 8479 5113 6359 6289 7584 8506
11157,7173 10466 7584 724 725 8479 6405 8506 12469 5518
11183,7173 10466 7584 8479 5113 724 725 6289 6359 5287
11187,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
11191,10466 7584 7586 6405 4279 7585 724 725 8506 5113
11200,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
11202,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11204,7584 10466 7173 725 724 5113 7586 6289 7585 6405
11206,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
11213,7173 8479 10466 725 724 5113 6018 8506 8171 6359
11218,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
11220,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
11239,7173 10466 724 725 7584 8506 6289 5113 12469 8479
11247,7173 6359 10466 5287 5113 8479 725 6289 8506 724
11250,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
11258,4124 10466 5113 7584 6289 6359 8407 4034 4056 7583
11272,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
11274,7173 10466 8479 6359 5113 4124 5287 6018 4034 724
11280,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
11287,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
11299,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
11308,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
11315,10466 4124 7584 5113 6359 8407 7585 7586 6289 4279
11319,10466 7584 7586 6405 4279 7585 724 725 8506 5113
11329,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11335,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11343,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
11355,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
11370,7173 10466 8479 6359 8506 725 5113 724 6018 5287
11376,4124 3941 10466 4034 17560 17559 4142 7325 17558 4033
11380,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
11388,7584 10466 7585 5895 7583 7586 6405 5113 724 725
11415,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
11417,7173 8479 10466 725 724 5113 6018 7584 5115 8506
11421,4124 10466 5113 7584 6289 6359 8407 4034 4056 7583
11432,7584 10466 5895 5113 725 7583 724 7173 7586 7585
11440,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
11444,10466 7584 724 725 7173 6289 5113 8506 6405 12469
11453,7584 10466 5895 7582 7586 6405 7583 724 725 7585
11456,7584 10466 5895 7583 7586 7585 724 725 5113 8667
11461,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
11465,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
11471,4124 10466 7173 5113 4034 7584 6359 8479 724 4035
11478,7173 8479 10466 725 724 5113 6018 7584 5115 8506
11488,7173 8479 10466 725 724 5113 6018 8506 8171 6359
11499,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
11516,7584 10466 7173 5895 725 724 7582 7583 7586 7585
11530,7584 10466 7585 5895 7583 7586 6405 5113 724 725
11556,7173 10466 8479 6359 8506 725 5113 724 6018 5287
11559,7173 10466 724 725 8479 5113 6359 6289 7584 8506
11563,10466 7584 7586 6405 4279 7585 724 725 8506 5113
11577,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
11602,10466 7584 724 725 7173 6289 5113 8506 6405 12469
11605,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
11618,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
11625,4124 10466 4034 6359 7584 5113 5287 4033 4035 6289
11629,7584 10466 7173 725 724 5113 7583 7585 7586 5895
11662,4124 6359 10466 7173 4034 5113 17558 4033 4030 5287
11672,7173 10466 724 725 8479 5113 6359 6289 7584 8506
11675,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
11700,10466 7584 7586 6405 4279 7585 724 725 8506 5113
11706,4124 10466 4034 6359 7584 5113 5287 4033 4035 6289
11719,7584 10466 724 725 7173 5113 6405 7586 6289 7585
11731,4124 10466 7173 5113 4034 7584 6359 8479 724 4035
11734,10466 7584 7586 6405 4279 7585 724 725 8506 5113
11753,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11785,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
11801,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
11804,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
11816,10466 7584 7583 724 7586 7585 725 5113 5895 7582
11818,7584 10466 6405 725 724 7586 7585 5895 8667 4279
11838,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
11848,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
11866,10466 7584 7586 6405 4279 7585 724 725 8506 5113
11872,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
11876,4124 10466 4034 6359 7584 5113 5287 4033 4035 6289
11892,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
11895,7584 10466 7173 5895 724 725 7583 7585 7586 5113
11904,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11906,4124 10466 7173 5113 4034 7584 6359 8479 724 4035
11930,10466 7584 7586 6405 4279 7585 724 725 8506 5113
11932,4124 10466 6359 5113 3941 4034 5287 4035 9228 17558
11956,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
11958,7173 10466 8479 6359 5113 5287 8506 6018 6289 725
11961,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11964,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11967,5166 4279 8506 7584 5113 10466 14851 4065 4021 12469
11969,7173 10466 724 725 7584 8506 6289 5113 12469 8479
11980,7584 10466 5895 7173 7586 7585 724 7583 7582 725
11982,8506 7173 12469 725 6289 6359 5113 724 10466 7584
11984,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
11986,7173 10466 724 725 8479 5113 6359 6289 7584 8506
11990,10466 7584 7173 724 725 5895 5518 7586 7585 8479
12016,4124 6359 10466 7173 4034 5113 17558 4033 4030 5287
12019,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
12024,7584 10466 724 725 7586 6405 7585 5895 7582 5113
12035,7173 10466 724 725 8479 5113 6359 6289 7584 8506
12037,10466 7173 6359 8506 6289 5113 8479 4279 12469 7584
12047,8506 7173 12469 725 6289 6359 5113 724 10466 7584
12076,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
12089,10466 7173 4124 6359 5113 7584 724 6289 8479 5287
12097,7584 10466 7173 725 724 5113 7583 7585 7586 5895
12103,7584 10466 724 725 7586 6405 7585 5895 7582 5113
12105,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
12127,7584 10466 6405 725 724 7586 7585 5895 8667 4279
12132,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
12141,7173 8479 10466 725 724 5113 6018 8506 8171 6359
12143,4124 10466 4034 7173 5113 7584 6359 5287 17558 17559
12145,7173 10466 724 725 8479 5113 6359 6289 7584 8506
12150,4124 10466 7173 5113 4034 7584 6359 8479 724 4035
12153,10466 4124 6359 5113 7173 6289 5287 4030 4507 4056
12179,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
12206,4124 10466 7173 5113 4034 7584 6359 8479 724 4035
12223,7584 10466 724 725 7586 6405 7585 5895 7582 5113
12236,7584 10466 7173 724 725 5113 7586 7585 6289 7583
12240,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
12244,7584 10466 7585 5895 7583 7586 6405 5113 724 725
12260,10466 5113 6359 8506 4279 6289 8407 7584 4507 4124
12277,4124 10466 4034 6359 7584 5113 5287 4033 4035 6289
12324,6405 10466 8506 4279 7584 725 8668 7586 7585 5113
12330,10466 7584 724 725 7173 6289 5113 8506 6405 12469
12332,4124 10466 6359 5113 5287 7584 8407 6289 4034 7586
